Symbol,ArzeshKole,userid,tradedate,karmozd
اپال,6189000,40383,7/6/2021,18815
اپال,6189000,40383,7/6/2021,18815
اپال,6189000,40383,7/6/2021,18815
اپال,6189000,40383,7/6/2021,18815
اپال,824800,40383,7/6/2021,2507
اپال,5363800,40383,7/6/2021,16306
اپال,6189000,40383,7/6/2021,18815
اپال,6189000,40383,7/6/2021,18815
اپال,6189000,40383,7/6/2021,18815
اپال,6189000,40383,7/6/2021,18815
اپال,6189000,40383,7/6/2021,18815
شپنا,99095520,30255,7/6/2021,301250
اپال,6189000,40383,7/6/2021,18815
اپال,6189000,40383,7/6/2021,18815
اپال,6189000,40383,7/6/2021,18815
اپال,6189000,40383,7/6/2021,18815
اپال,6189000,40383,7/6/2021,18815
اپال,6189000,40383,7/6/2021,18815
اپال,6189000,40383,7/6/2021,18815
اپال,6189000,40383,7/6/2021,18815
اپال,6189000,40383,7/6/2021,18815
اپال,6189000,40383,7/6/2021,18815
اپال,6189000,40383,7/6/2021,18815
اپال,6189000,40383,7/6/2021,18815
اپال,6189000,40383,7/6/2021,18815
اپال,6189000,40383,7/6/2021,18815
اپال,6189000,40383,7/6/2021,18815
اپال,6189000,40383,7/6/2021,18815
اپال,6189000,40383,7/6/2021,18815
اپال,6189000,40383,7/6/2021,18815
اپال,6189000,40383,7/6/2021,18815
اپال,6189000,40383,7/6/2021,18815
اپال,6189000,40383,7/6/2021,18815
اپال,6189000,40383,7/6/2021,18815
اپال,3419600,40383,7/6/2021,10396
اپال,2764420,40383,7/6/2021,8404
اپال,6189000,40383,7/6/2021,18815
اپال,6189000,40383,7/6/2021,18815
اپال,6189000,40383,7/6/2021,18815
اپال,6189000,40383,7/6/2021,18815
اپال,6189000,40383,7/6/2021,18815
اپال,6189000,40383,7/6/2021,18815
اپال,6189000,40383,7/6/2021,18815
اپال,6189000,40383,7/6/2021,18815
اپال,6189000,40383,7/6/2021,18815
اپال,6189000,40383,7/6/2021,18815
اپال,6189000,40383,7/6/2021,18815
اپال,6189000,40383,7/6/2021,18815
اپال,6189000,40383,7/6/2021,18815
اپال,6189000,40383,7/6/2021,18815
اپال,6189000,40383,7/6/2021,18815
اپال,6189000,40383,7/6/2021,18815
اپال,6189000,40383,7/6/2021,18815
اپال,6189000,40383,7/6/2021,18815
اپال,6189000,40383,7/6/2021,18815
اپال,6189000,40383,7/6/2021,18815
اپال,6189000,40383,7/6/2021,18815
اپال,6189000,40383,7/6/2021,18815
اپال,6189000,40383,7/6/2021,18815
اپال,6189000,40383,7/6/2021,18815
اپال,6189000,40383,7/6/2021,18815
اپال,6189000,40383,7/6/2021,18815
اپال,6189000,40383,7/6/2021,18815
اپال,6189000,40383,7/6/2021,18815
اپال,6189000,40383,7/6/2021,18815
اپال,6189000,40383,7/6/2021,18815
اپال,6189000,40383,7/6/2021,18815
اپال,6189000,40383,7/6/2021,18815
ومدیر,44000000,1037,7/6/2021,133760
ومدیر,10120000,23533,7/6/2021,30765
ومدیر,1958000,69132,7/6/2021,5952
ومدیر,1619200,69132,7/6/2021,4922
ومدیر,1614800,69132,7/6/2021,4909
ومدیر,228800,69132,7/6/2021,696
اپال,6189000,40383,7/6/2021,18815
اپال,6189000,40383,7/6/2021,18815
اپال,6189000,40383,7/6/2021,18815
اپال,6189000,40383,7/6/2021,18815
اپال,6189000,40383,7/6/2021,18815
اپال,6189000,40383,7/6/2021,18815
اپال,6189000,40383,7/6/2021,18815
اپال,6189000,40383,7/6/2021,18815
اپال,6189000,40383,7/6/2021,18815
اپال,6189000,40383,7/6/2021,18815
اپال,6189000,40383,7/6/2021,18815
اپال,6189000,40383,7/6/2021,18815
اپال,6189000,40383,7/6/2021,18815
اپال,6189000,40383,7/6/2021,18815
اپال,6189000,40383,7/6/2021,18815
اپال,6189000,40383,7/6/2021,18815
اپال,6189000,40383,7/6/2021,18815
اپال,6189000,40383,7/6/2021,18815
اپال,6189000,40383,7/6/2021,18815
اپال,6186000,40383,7/6/2021,18805
اپال,6186000,40383,7/6/2021,18805
اپال,6186000,40383,7/6/2021,18805
اپال,6186000,40383,7/6/2021,18805
اپال,6186000,40383,7/6/2021,18805
اپال,6186000,40383,7/6/2021,18805
اپال,6186000,40383,7/6/2021,18805
اپال,821200,40383,7/6/2021,2496
اپال,5361200,40383,7/6/2021,16298
اپال,6186000,40383,7/6/2021,18805
اپال,6186000,40383,7/6/2021,18805
اپال,6186000,40383,7/6/2021,18805
اپال,6186000,40383,7/6/2021,18805
اپال,6186000,40383,7/6/2021,18805
اپال,6186000,40383,7/6/2021,18805
اپال,6186000,40383,7/6/2021,18805
اپال,824800,40383,7/6/2021,2507
اپال,5363800,40383,7/6/2021,16306
اپال,6189000,40383,7/6/2021,18815
اپال,6189000,40383,7/6/2021,18815
اپال,6189000,40383,7/6/2021,18815
اپال,6189000,40383,7/6/2021,18815
اپال,6189000,40383,7/6/2021,18815
اپال,6189000,40383,7/6/2021,18815
اپال,6189000,40383,7/6/2021,18815
اپال,6189000,40383,7/6/2021,18815
اپال,6189000,40383,7/6/2021,18815
اپال,6189000,40383,7/6/2021,18815
اپال,6189000,40383,7/6/2021,18815
اپال,6189000,40383,7/6/2021,18815
اپال,6189000,40383,7/6/2021,18815
اپال,6189000,40383,7/6/2021,18815
اپال,6189000,40383,7/6/2021,18815
اپال,6189000,40383,7/6/2021,18815
اپال,6189000,40383,7/6/2021,18815
اپال,6189000,40383,7/6/2021,18815
اپال,6189000,40383,7/6/2021,18815
اپال,6189000,40383,7/6/2021,18815
اپال,6189000,40383,7/6/2021,18815
اپال,6189000,40383,7/6/2021,18815
اپال,6189000,40383,7/6/2021,18815
اپال,6189000,40383,7/6/2021,18815
اپال,6189000,40383,7/6/2021,18815
اپال,6189000,40383,7/6/2021,18815
اپال,6189000,40383,7/6/2021,18815
شفارس,21590000,16489,7/6/2021,65634
اپال,6189000,40383,7/6/2021,18815
اپال,6189000,40383,7/6/2021,18815
اپال,6189000,40383,7/6/2021,18815
اپال,6189000,40383,7/6/2021,18815
اپال,6186000,40383,7/6/2021,18805
اپال,6186000,40383,7/6/2021,18805
اپال,6186000,40383,7/6/2021,18805
اپال,6186000,40383,7/6/2021,18805
اپال,6186000,40383,7/6/2021,18805
اپال,6186000,40383,7/6/2021,18805
اپال,6186000,40383,7/6/2021,18805
اپال,5814840,40383,7/6/2021,17677
اپال,371160,40383,7/6/2021,1128
اپال,6186000,40383,7/6/2021,18805
اپال,1690840,40383,7/6/2021,5140
اپال,4495160,40383,7/6/2021,13665
اپال,6186000,40383,7/6/2021,18805
اپال,6186000,40383,7/6/2021,18805
اپال,3752840,40383,7/6/2021,11409
اپال,2434340,40383,7/6/2021,7400
اپال,6189000,40383,7/6/2021,18815
اپال,6189000,40383,7/6/2021,18815
اپال,4414820,40383,7/6/2021,13421
اپال,1774180,40383,7/6/2021,5394
اپال,6189000,40383,7/6/2021,18815
اپال,6189000,40383,7/6/2021,18815
اپال,6189000,40383,7/6/2021,18815
اپال,6189000,40383,7/6/2021,18815
اپال,6189000,40383,7/6/2021,18815
اپال,6189000,40383,7/6/2021,18815
اپال,6189000,40383,7/6/2021,18815
اپال,6189000,40383,7/6/2021,18815
اپال,6189000,40383,7/6/2021,18815
اپال,4414820,40383,7/6/2021,13421
اپال,1774180,40383,7/6/2021,5394
اپال,6189000,40383,7/6/2021,18815
اپال,6189000,40383,7/6/2021,18815
اپال,6189000,40383,7/6/2021,18815
اپال,288820,40383,7/6/2021,878
اپال,5900180,40383,7/6/2021,17937
اپال,2331190,40383,7/6/2021,7087
اپال,3859680,40383,7/6/2021,11733
اپال,6192000,40383,7/6/2021,18824
اپال,6189000,40383,7/6/2021,18815
اپال,5054350,40383,7/6/2021,15365
اپال,1135200,40383,7/6/2021,3451
اپال,6192000,40383,7/6/2021,18824
اپال,6192000,40383,7/6/2021,18824
اپال,6192000,40383,7/6/2021,18824
اپال,6192000,40383,7/6/2021,18824
اپال,6192000,40383,7/6/2021,18824
اپال,6192000,40383,7/6/2021,18824
اپال,6192000,40383,7/6/2021,18824
اپال,6192000,40383,7/6/2021,18824
اپال,6192000,40383,7/6/2021,18824
اپال,6192000,40383,7/6/2021,18824
اپال,6192000,40383,7/6/2021,18824
اپال,6192000,40383,7/6/2021,18824
اپال,6192000,40383,7/6/2021,18824
اپال,6192000,40383,7/6/2021,18824
اپال,6192000,40383,7/6/2021,18824
اپال,6192000,40383,7/6/2021,18824
اپال,6192000,40383,7/6/2021,18824
اپال,6192000,40383,7/6/2021,18824
اپال,6192000,40383,7/6/2021,18824
اپال,6192000,40383,7/6/2021,18824
اپال,6192000,40383,7/6/2021,18824
اپال,6192000,40383,7/6/2021,18824
صبا,87961400,69929,7/6/2021,267403
صبا,5986000,69929,7/6/2021,18197
صبا,13752750,69929,7/6/2021,41808
صبا,659884000,69929,7/6/2021,2006047
صبا,16575100,69929,7/6/2021,50388
صبا,6731300,69929,7/6/2021,20463
صبا,5810000,69929,7/6/2021,17662
صبا,5810000,69929,7/6/2021,17662
صبا,25464400,69929,7/6/2021,77412
اپال,6192000,40383,7/6/2021,18824
اپال,6192000,40383,7/6/2021,18824
اپال,6192000,40383,7/6/2021,18824
اپال,6192000,40383,7/6/2021,18824
اپال,6192000,40383,7/6/2021,18824
اپال,6192000,40383,7/6/2021,18824
اپال,6192000,40383,7/6/2021,18824
اپال,6192000,40383,7/6/2021,18824
اپال,6192000,40383,7/6/2021,18824
شفارس,21590000,16489,7/6/2021,65634
اپال,6192000,40383,7/6/2021,18824
اپال,6192000,40383,7/6/2021,18824
اپال,6192000,40383,7/6/2021,18824
اپال,6192000,40383,7/6/2021,18824
اپال,6192000,40383,7/6/2021,18824
اپال,6192000,40383,7/6/2021,18824
اپال,6192000,40383,7/6/2021,18824
اپال,6192000,40383,7/6/2021,18824
اپال,6192000,40383,7/6/2021,18824
اپال,6192000,40383,7/6/2021,18824
اپال,6192000,40383,7/6/2021,18824
اپال,6192000,40383,7/6/2021,18824
اپال,6192000,40383,7/6/2021,18824
اپال,6192000,40383,7/6/2021,18824
اپال,6192000,40383,7/6/2021,18824
اپال,6192000,40383,7/6/2021,18824
اپال,6192000,40383,7/6/2021,18824
اپال,6192000,40383,7/6/2021,18824
اپال,6192000,40383,7/6/2021,18824
اپال,6192000,40383,7/6/2021,18824
اپال,6192000,40383,7/6/2021,18824
اپال,6192000,40383,7/6/2021,18824
اپال,6192000,40383,7/6/2021,18824
آ س پ,9800000,3197,7/6/2021,29792
اپال,6192000,40383,7/6/2021,18824
اپال,6192000,40383,7/6/2021,18824
اپال,6192000,40383,7/6/2021,18824
اپال,6192000,40383,7/6/2021,18824
اپال,6192000,40383,7/6/2021,18824
اپال,6192000,40383,7/6/2021,18824
اپال,6192000,40383,7/6/2021,18824
اپال,6192000,40383,7/6/2021,18824
اپال,6192000,40383,7/6/2021,18824
اپال,6192000,40383,7/6/2021,18824
اپال,6192000,40383,7/6/2021,18824
اپال,6192000,40383,7/6/2021,18824
اپال,6192000,40383,7/6/2021,18824
اپال,6192000,40383,7/6/2021,18824
اپال,6192000,40383,7/6/2021,18824
اپال,6192000,40383,7/6/2021,18824
اپال,6192000,40383,7/6/2021,18824
اپال,6192000,40383,7/6/2021,18824
اپال,6192000,40383,7/6/2021,18824
اپال,6192000,40383,7/6/2021,18824
اپال,6192000,40383,7/6/2021,18824
اپال,6192000,40383,7/6/2021,18824
اپال,6192000,40383,7/6/2021,18824
اپال,6192000,40383,7/6/2021,18824
اپال,6192000,40383,7/6/2021,18824
اپال,6192000,40383,7/6/2021,18824
اپال,6192000,40383,7/6/2021,18824
اپال,6192000,40383,7/6/2021,18824
اپال,6192000,40383,7/6/2021,18824
اپال,6192000,40383,7/6/2021,18824
سدور,61394380,19402,7/6/2021,186639
اپال,6192000,40383,7/6/2021,18824
اپال,6192000,40383,7/6/2021,18824
اپال,6192000,40383,7/6/2021,18824
اپال,6192000,40383,7/6/2021,18824
اپال,6192000,40383,7/6/2021,18824
اپال,6192000,40383,7/6/2021,18824
سدور,20705620,19402,7/6/2021,62945
اپال,6192000,40383,7/6/2021,18824
اپال,6192000,40383,7/6/2021,18824
اپال,6192000,40383,7/6/2021,18824
اپال,6192000,40383,7/6/2021,18824
اپال,6192000,40383,7/6/2021,18824
اپال,6192000,40383,7/6/2021,18824
پارس,51330000,1071,7/6/2021,156043
اپال,6192000,40383,7/6/2021,18824
اپال,6192000,40383,7/6/2021,18824
اپال,6192000,40383,7/6/2021,18824
اپال,6192000,40383,7/6/2021,18824
اپال,6192000,40383,7/6/2021,18824
اپال,6192000,40383,7/6/2021,18824
اپال,6192000,40383,7/6/2021,18824
اپال,6192000,40383,7/6/2021,18824
اپال,6192000,40383,7/6/2021,18824
اپال,6192000,40383,7/6/2021,18824
اپال,6192000,40383,7/6/2021,18824
اپال,6192000,40383,7/6/2021,18824
اپال,6192000,40383,7/6/2021,18824
اپال,6192000,40383,7/6/2021,18824
اپال,6192000,40383,7/6/2021,18824
اپال,6192000,40383,7/6/2021,18824
اپال,6192000,40383,7/6/2021,18824
اپال,6192000,40383,7/6/2021,18824
اپال,6192000,40383,7/6/2021,18824
اپال,6192000,40383,7/6/2021,18824
اپال,6192000,40383,7/6/2021,18824
اپال,6192000,40383,7/6/2021,18824
اپال,6192000,40383,7/6/2021,18824
سپاس,100246002,57693,7/6/2021,15037
اپال,6192000,40383,7/6/2021,18824
اپال,6192000,40383,7/6/2021,18824
اپال,6192000,40383,7/6/2021,18824
اپال,6192000,40383,7/6/2021,18824
اپال,6192000,40383,7/6/2021,18824
اپال,6192000,40383,7/6/2021,18824
اپال,6192000,40383,7/6/2021,18824
اپال,6192000,40383,7/6/2021,18824
اپال,6192000,40383,7/6/2021,18824
اپال,6192000,40383,7/6/2021,18824
اپال,6192000,40383,7/6/2021,18824
اپال,6192000,40383,7/6/2021,18824
آ س پ,9750000,3197,7/6/2021,29640
اپال,6192000,40383,7/6/2021,18824
اپال,6192000,40383,7/6/2021,18824
اپال,6192000,40383,7/6/2021,18824
اپال,6192000,40383,7/6/2021,18824
اپال,6192000,40383,7/6/2021,18824
وآیند,7950560,31568,7/6/2021,24170
اپال,6192000,40383,7/6/2021,18824
اپال,6192000,40383,7/6/2021,18824
اپال,6192000,40383,7/6/2021,18824
اپال,6192000,40383,7/6/2021,18824
اپال,6192000,40383,7/6/2021,18824
اپال,6192000,40383,7/6/2021,18824
اپال,6192000,40383,7/6/2021,18824
اپال,6192000,40383,7/6/2021,18824
اپال,6192000,40383,7/6/2021,18824
اپال,6192000,40383,7/6/2021,18824
اپال,6192000,40383,7/6/2021,18824
اپال,6192000,40383,7/6/2021,18824
اپال,6192000,40383,7/6/2021,18824
اپال,6192000,40383,7/6/2021,18824
اپال,6192000,40383,7/6/2021,18824
اپال,6192000,40383,7/6/2021,18824
اپال,6192000,40383,7/6/2021,18824
اپال,6192000,40383,7/6/2021,18824
اپال,6192000,40383,7/6/2021,18824
اپال,6192000,40383,7/6/2021,18824
اپال,6192000,40383,7/6/2021,18824
اپال,6192000,40383,7/6/2021,18824
فسرب,18050000,69929,7/6/2021,54872
اپال,6192000,40383,7/6/2021,18824
اپال,6192000,40383,7/6/2021,18824
اپال,6192000,40383,7/6/2021,18824
فولاد,87743550,40339,7/6/2021,266740
فولاد,25445110,40339,7/6/2021,77353
اپال,6192000,40383,7/6/2021,18824
اپال,6192000,40383,7/6/2021,18824
اپال,6192000,40383,7/6/2021,18824
فولاد,2213070,40339,7/6/2021,6728
فولاد,5091100,40339,7/6/2021,15477
اپال,6192000,40383,7/6/2021,18824
اپال,6192000,40383,7/6/2021,18824
اپال,6192000,40383,7/6/2021,18824
اپال,6192000,40383,7/6/2021,18824
اپال,6192000,40383,7/6/2021,18824
اپال,6192000,40383,7/6/2021,18824
اپال,6192000,40383,7/6/2021,18824
اپال,6192000,40383,7/6/2021,18824
اپال,6192000,40383,7/6/2021,18824
اپال,6192000,40383,7/6/2021,18824
اپال,6192000,40383,7/6/2021,18824
اپال,6192000,40383,7/6/2021,18824
اپال,6192000,40383,7/6/2021,18824
اپال,6192000,40383,7/6/2021,18824
اپال,6192000,40383,7/6/2021,18824
فولاد,20873510,40339,7/6/2021,63455
وآیند,117644904,17592,7/6/2021,357641
اپال,6192000,40383,7/6/2021,18824
اپال,6192000,40383,7/6/2021,18824
اپال,6192000,40383,7/6/2021,18824
اپال,6192000,40383,7/6/2021,18824
اپال,6192000,40383,7/6/2021,18824
وآیند,101042264,17592,7/6/2021,307168
اپال,6192000,40383,7/6/2021,18824
اپال,6192000,40383,7/6/2021,18824
اپال,6192000,40383,7/6/2021,18824
اپال,6192000,40383,7/6/2021,18824
اپال,6192000,40383,7/6/2021,18824
اپال,6192000,40383,7/6/2021,18824
اپال,6192000,40383,7/6/2021,18824
اپال,6192000,40383,7/6/2021,18824
اپال,6192000,40383,7/6/2021,18824
اپال,6192000,40383,7/6/2021,18824
فولاد,78423720,40339,7/6/2021,238408
شستا,54790830,18926,7/6/2021,166564
اپال,6192000,40383,7/6/2021,18824
اپال,6192000,40383,7/6/2021,18824
اپال,6192000,40383,7/6/2021,18824
اپال,6192000,40383,7/6/2021,18824
اپال,6192000,40383,7/6/2021,18824
اپال,6192000,40383,7/6/2021,18824
اپال,6192000,40383,7/6/2021,18824
اپال,6192000,40383,7/6/2021,18824
اپال,6192000,40383,7/6/2021,18824
ومدیر,8760000,1037,7/6/2021,26630
اپال,6192000,40383,7/6/2021,18824
اپال,3756480,40383,7/6/2021,11420
اپال,1651200,40383,7/6/2021,5020
اپال,784320,40383,7/6/2021,2384
اپال,6192000,40383,7/6/2021,18824
اپال,1279680,40383,7/6/2021,3890
اپال,4912320,40383,7/6/2021,14933
اپال,3343680,40383,7/6/2021,10165
اپال,2848320,40383,7/6/2021,8659
اپال,5407680,40383,7/6/2021,16439
اپال,784320,40383,7/6/2021,2384
اپال,82560,40383,7/6/2021,251
اپال,6109440,40383,7/6/2021,18573
اپال,6192000,40383,7/6/2021,18824
اپال,6192000,40383,7/6/2021,18824
اپال,6192000,40383,7/6/2021,18824
اپال,6192000,40383,7/6/2021,18824
اپال,6192000,40383,7/6/2021,18824
اپال,6192000,40383,7/6/2021,18824
اپال,6192000,40383,7/6/2021,18824
اپال,6192000,40383,7/6/2021,18824
اپال,6192000,40383,7/6/2021,18824
اپال,6192000,40383,7/6/2021,18824
اپال,6192000,40383,7/6/2021,18824
اپال,6192000,40383,7/6/2021,18824
اپال,6192000,40383,7/6/2021,18824
اپال,6192000,40383,7/6/2021,18824
اپال,6192000,40383,7/6/2021,18824
اپال,6192000,40383,7/6/2021,18824
اپال,6192000,40383,7/6/2021,18824
اپال,6192000,40383,7/6/2021,18824
اپال,6192000,40383,7/6/2021,18824
اپال,6192000,40383,7/6/2021,18824
اپال,6192000,40383,7/6/2021,18824
اپال,6192000,40383,7/6/2021,18824
اپال,6192000,40383,7/6/2021,18824
اپال,6192000,40383,7/6/2021,18824
اپال,6192000,40383,7/6/2021,18824
اپال,6192000,40383,7/6/2021,18824
اپال,6192000,40383,7/6/2021,18824
اپال,6192000,40383,7/6/2021,18824
اپال,6192000,40383,7/6/2021,18824
اپال,6192000,40383,7/6/2021,18824
اپال,6192000,40383,7/6/2021,18824
اپال,6192000,40383,7/6/2021,18824
اپال,6192000,40383,7/6/2021,18824
اپال,6192000,40383,7/6/2021,18824
اپال,6192000,40383,7/6/2021,18824
خمحرکه,24468640,54471,7/6/2021,74385
اپال,6192000,40383,7/6/2021,18824
اپال,6192000,40383,7/6/2021,18824
اپال,6192000,40383,7/6/2021,18824
اپال,3983520,40383,7/6/2021,12110
اپال,2208480,40383,7/6/2021,6714
وساخت,39079200,117,7/6/2021,118801
اپال,6047520,40383,7/6/2021,18384
اپال,144480,40383,7/6/2021,439
اپال,6192000,40383,7/6/2021,18824
اپال,1919520,40383,7/6/2021,5835
اپال,4272480,40383,7/6/2021,12988
اپال,3983520,40383,7/6/2021,12110
اپال,2208480,40383,7/6/2021,6714
اپال,6192000,40383,7/6/2021,18824
اپال,6192000,40383,7/6/2021,18824
اپال,6192000,40383,7/6/2021,18824
اپال,6192000,40383,7/6/2021,18824
اپال,6192000,40383,7/6/2021,18824
